metric,metric_group,metric_direction,model,budget_start,budget_end,budget_start_tokens,budget_end_tokens,paired_seed_count,mean_delta,std_delta,standard_error_delta,ci95_low_delta,ci95_high_delta,median_delta,min_delta,max_delta,mean_relative_percent,median_relative_percent,directional_improvement_seed_count,directional_worsening_seed_count,unchanged_seed_count,exact_sign_flip_p_value_for_delta
requested_tokens_per_activated_parameter,efficiency,descriptive_only,mla_moe_220m,25m,50m,25000000,50000000,10,0.2628708287236305,0.0,0.0,0.2628708287236305,0.2628708287236305,0.2628708287236305,0.2628708287236305,0.2628708287236305,100.0,100.0,,,0,0.001953125
requested_tokens_per_activated_parameter,efficiency,descriptive_only,mla_moe_220m,10m,50m,10000000,50000000,10,0.4205933259578088,0.0,0.0,0.4205933259578088,0.4205933259578088,0.4205933259578088,0.4205933259578088,0.4205933259578088,400.0,400.0,,,0,0.001953125
requested_tokens_per_activated_parameter,efficiency,descriptive_only,v3_routing_220m,10m,25m,10000000,25000000,10,0.1908672028457231,0.0,0.0,0.1908672028457231,0.1908672028457231,0.1908672028457231,0.1908672028457231,0.1908672028457231,150.0,150.0,,,0,0.001953125
requested_tokens_per_activated_parameter,efficiency,descriptive_only,v3_routing_220m,25m,50m,25000000,50000000,10,0.3181120047428718,0.0,0.0,0.3181120047428718,0.3181120047428718,0.3181120047428718,0.3181120047428718,0.3181120047428718,100.0,100.0,,,0,0.001953125
requested_tokens_per_activated_parameter,efficiency,descriptive_only,v3_routing_220m,10m,50m,10000000,50000000,10,0.5089792075885949,0.0,0.0,0.5089792075885949,0.5089792075885949,0.5089792075885949,0.5089792075885949,0.5089792075885949,400.0,400.0,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,dense_121m,10m,25m,10000000,25000000,10,0.1240228980003937,0.0,0.0,0.1240228980003937,0.1240228980003937,0.1240228980003937,0.1240228980003937,0.1240228980003937,150.0,150.0,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,dense_121m,25m,50m,25000000,50000000,10,0.20670483000065615,0.0,0.0,0.20670483000065615,0.20670483000065615,0.20670483000065618,0.20670483000065618,0.20670483000065618,99.99999999999999,99.99999999999999,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,dense_121m,10m,50m,10000000,50000000,10,0.3307277280010499,0.0,0.0,0.3307277280010499,0.3307277280010499,0.3307277280010499,0.3307277280010499,0.3307277280010499,399.99999999999994,399.99999999999994,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,mla_121m,10m,25m,10000000,25000000,10,0.10912227281615779,0.0,0.0,0.10912227281615779,0.10912227281615779,0.10912227281615779,0.10912227281615779,0.10912227281615779,150.00000000000003,150.00000000000003,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,mla_121m,25m,50m,25000000,50000000,10,0.1818704546935963,0.0,0.0,0.1818704546935963,0.1818704546935963,0.1818704546935963,0.1818704546935963,0.1818704546935963,100.0,100.0,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,mla_121m,10m,50m,10000000,50000000,10,0.2909927275097541,0.0,0.0,0.2909927275097541,0.2909927275097541,0.2909927275097541,0.2909927275097541,0.2909927275097541,400.0,400.0,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,mtp_121m,10m,25m,10000000,25000000,10,0.11004699094550965,0.0,0.0,0.11004699094550965,0.11004699094550965,0.11004699094550965,0.11004699094550965,0.11004699094550965,149.99999999999997,149.99999999999997,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,mtp_121m,25m,50m,25000000,50000000,10,0.18341165157584943,0.0,0.0,0.18341165157584943,0.18341165157584943,0.18341165157584943,0.18341165157584943,0.18341165157584943,100.0,100.0,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,mtp_121m,10m,50m,10000000,50000000,10,0.2934586425213591,0.0,0.0,0.2934586425213591,0.2934586425213591,0.2934586425213591,0.2934586425213591,0.2934586425213591,400.0,400.0,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,moe_220m,10m,25m,10000000,25000000,10,0.06813646654968272,0.0,0.0,0.06813646654968272,0.06813646654968272,0.06813646654968272,0.06813646654968272,0.06813646654968272,150.00000000000003,150.00000000000003,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,moe_220m,25m,50m,25000000,50000000,10,0.11356077758280451,0.0,0.0,0.11356077758280451,0.11356077758280451,0.11356077758280453,0.11356077758280453,0.11356077758280453,100.0,100.0,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,moe_220m,10m,50m,10000000,50000000,10,0.18169724413248725,0.0,0.0,0.18169724413248725,0.18169724413248725,0.18169724413248725,0.18169724413248725,0.18169724413248725,400.0000000000001,400.0000000000001,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,mla_moe_220m,10m,25m,10000000,25000000,10,0.06338166430312214,0.0,0.0,0.06338166430312214,0.06338166430312214,0.06338166430312214,0.06338166430312214,0.06338166430312214,150.0,150.0,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,mla_moe_220m,25m,50m,25000000,50000000,10,0.10563610717187025,0.0,0.0,0.10563610717187025,0.10563610717187025,0.10563610717187025,0.10563610717187025,0.10563610717187025,100.0,100.0,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,mla_moe_220m,10m,50m,10000000,50000000,10,0.1690177714749924,0.0,0.0,0.1690177714749924,0.1690177714749924,0.1690177714749924,0.1690177714749924,0.1690177714749924,400.0,400.0,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,v3_routing_220m,10m,25m,10000000,25000000,10,0.06813646654968272,0.0,0.0,0.06813646654968272,0.06813646654968272,0.06813646654968272,0.06813646654968272,0.06813646654968272,150.00000000000003,150.00000000000003,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,v3_routing_220m,25m,50m,25000000,50000000,10,0.11356077758280451,0.0,0.0,0.11356077758280451,0.11356077758280451,0.11356077758280453,0.11356077758280453,0.11356077758280453,100.0,100.0,,,0,0.001953125
requested_tokens_per_total_parameter,efficiency,descriptive_only,v3_routing_220m,10m,50m,10000000,50000000,10,0.18169724413248725,0.0,0.0,0.18169724413248725,0.18169724413248725,0.18169724413248725,0.18169724413248725,0.18169724413248725,400.0000000000001,400.0000000000001,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,dense_121m,10m,25m,10000000,25000000,10,0.1240228980003937,0.0,0.0,0.1240228980003937,0.1240228980003937,0.1240228980003937,0.1240228980003937,0.1240228980003937,150.0,150.0,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,dense_121m,25m,50m,25000000,50000000,10,0.20670483000065615,0.0,0.0,0.20670483000065615,0.20670483000065615,0.20670483000065618,0.20670483000065618,0.20670483000065618,99.99999999999999,99.99999999999999,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,dense_121m,10m,50m,10000000,50000000,10,0.3307277280010499,0.0,0.0,0.3307277280010499,0.3307277280010499,0.3307277280010499,0.3307277280010499,0.3307277280010499,399.99999999999994,399.99999999999994,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,mla_121m,10m,25m,10000000,25000000,10,0.10912227281615779,0.0,0.0,0.10912227281615779,0.10912227281615779,0.10912227281615779,0.10912227281615779,0.10912227281615779,150.00000000000003,150.00000000000003,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,mla_121m,25m,50m,25000000,50000000,10,0.1818704546935963,0.0,0.0,0.1818704546935963,0.1818704546935963,0.1818704546935963,0.1818704546935963,0.1818704546935963,100.0,100.0,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,mla_121m,10m,50m,10000000,50000000,10,0.2909927275097541,0.0,0.0,0.2909927275097541,0.2909927275097541,0.2909927275097541,0.2909927275097541,0.2909927275097541,400.0,400.0,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,mtp_121m,10m,25m,10000000,25000000,10,0.11004699094550965,0.0,0.0,0.11004699094550965,0.11004699094550965,0.11004699094550965,0.11004699094550965,0.11004699094550965,149.99999999999997,149.99999999999997,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,mtp_121m,25m,50m,25000000,50000000,10,0.18341165157584943,0.0,0.0,0.18341165157584943,0.18341165157584943,0.18341165157584943,0.18341165157584943,0.18341165157584943,100.0,100.0,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,mtp_121m,10m,50m,10000000,50000000,10,0.2934586425213591,0.0,0.0,0.2934586425213591,0.2934586425213591,0.2934586425213591,0.2934586425213591,0.2934586425213591,400.0,400.0,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,moe_220m,10m,25m,10000000,25000000,10,0.06813646654968272,0.0,0.0,0.06813646654968272,0.06813646654968272,0.06813646654968272,0.06813646654968272,0.06813646654968272,150.00000000000003,150.00000000000003,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,moe_220m,25m,50m,25000000,50000000,10,0.11356077758280451,0.0,0.0,0.11356077758280451,0.11356077758280451,0.11356077758280453,0.11356077758280453,0.11356077758280453,100.0,100.0,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,moe_220m,10m,50m,10000000,50000000,10,0.18169724413248725,0.0,0.0,0.18169724413248725,0.18169724413248725,0.18169724413248725,0.18169724413248725,0.18169724413248725,400.0000000000001,400.0000000000001,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,mla_moe_220m,10m,25m,10000000,25000000,10,0.06338166430312214,0.0,0.0,0.06338166430312214,0.06338166430312214,0.06338166430312214,0.06338166430312214,0.06338166430312214,150.0,150.0,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,mla_moe_220m,25m,50m,25000000,50000000,10,0.10563610717187025,0.0,0.0,0.10563610717187025,0.10563610717187025,0.10563610717187025,0.10563610717187025,0.10563610717187025,100.0,100.0,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,mla_moe_220m,10m,50m,10000000,50000000,10,0.1690177714749924,0.0,0.0,0.1690177714749924,0.1690177714749924,0.1690177714749924,0.1690177714749924,0.1690177714749924,400.0,400.0,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,v3_routing_220m,10m,25m,10000000,25000000,10,0.06813646654968272,0.0,0.0,0.06813646654968272,0.06813646654968272,0.06813646654968272,0.06813646654968272,0.06813646654968272,150.00000000000003,150.00000000000003,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,v3_routing_220m,25m,50m,25000000,50000000,10,0.11356077758280451,0.0,0.0,0.11356077758280451,0.11356077758280451,0.11356077758280453,0.11356077758280453,0.11356077758280453,100.0,100.0,,,0,0.001953125
requested_tokens_per_trainable_parameter,efficiency,descriptive_only,v3_routing_220m,10m,50m,10000000,50000000,10,0.18169724413248725,0.0,0.0,0.18169724413248725,0.18169724413248725,0.18169724413248725,0.18169724413248725,0.18169724413248725,400.0000000000001,400.0000000000001,,,0,0.001953125
test_loss,quality,lower_is_better,dense_121m,10m,25m,10000000,25000000,10,-0.437422551393509,0.01355983285370672,0.004287995650889401,-0.44712267146897067,-0.4277224313180473,-0.4340496814250945,-0.4571357679367063,-0.42126897335052504,-8.752452170272054,-8.677452672698884,10,0,0,0.001953125
test_loss,quality,lower_is_better,dense_121m,25m,50m,25000000,50000000,10,-0.18110253262519854,0.01275268048315513,0.004032751659914676,-0.19022525067823015,-0.17197981457216693,-0.17826117396354713,-0.20967385768890434,-0.16250234842300415,-3.971033094574851,-3.9115324787647388,10,0,0,0.001953125
test_loss,quality,lower_is_better,dense_121m,10m,50m,10000000,50000000,10,-0.6185250840187075,0.015265466429608254,0.004827364346240053,-0.629445340851715,-0.6076048271857001,-0.6149501180648809,-0.6424679422378547,-0.5919875717163094,-12.376160061618387,-12.319528161484278,10,0,0,0.001953125
test_loss,quality,lower_is_better,mla_121m,10m,25m,10000000,25000000,10,-0.4506669821739199,0.019650895802608342,0.006214158879888493,-0.46472438619447015,-0.4366095781533696,-0.4521160244941713,-0.48591333389282276,-0.42391770362854064,-8.913606083286428,-8.930909095282836,10,0,0,0.001953125
test_loss,quality,lower_is_better,mla_121m,25m,50m,25000000,50000000,10,-0.17649728965759248,0.009422645500740796,0.002979702136667871,-0.18323784418889033,-0.16975673512629463,-0.173768503665924,-0.19924540042877226,-0.16662561416625898,-3.8327900896317444,-3.774342441395166,10,0,0,0.001953125
test_loss,quality,lower_is_better,mla_121m,10m,50m,10000000,50000000,10,-0.6271642718315124,0.02186259447325075,0.006913559409608152,-0.6428038297699928,-0.6115247138930319,-0.6322124326229095,-0.669039351940155,-0.5905433177947996,-12.404794010786562,-12.488717205723798,10,0,0,0.001953125
test_loss,quality,lower_is_better,mtp_121m,10m,25m,10000000,25000000,10,-0.44680296468734754,0.020682209306002477,0.0065402888451298186,-0.46159812594475297,-0.4320078034299421,-0.44624105691909843,-0.4793947219848631,-0.4075658726692204,-8.938984381388398,-8.965827357686774,10,0,0,0.001953125
test_loss,quality,lower_is_better,mtp_121m,25m,50m,25000000,50000000,10,-0.18692598342895525,0.013094801880720087,0.004140939945173201,-0.19629344038640908,-0.17755852647150142,-0.18353568911552465,-0.21197711229324323,-0.1713099122047428,-4.106933844922676,-4.03247398272704,10,0,0,0.001953125
test_loss,quality,lower_is_better,mtp_121m,10m,50m,10000000,50000000,10,-0.6337289481163028,0.02275394961103547,0.007195430653557445,-0.6500061431082538,-0.6174517531243517,-0.638660331964493,-0.6628645443916321,-0.5839182662963873,-12.678972792321073,-12.764380630501122,10,0,0,0.001953125
test_loss,quality,lower_is_better,moe_220m,10m,25m,10000000,25000000,10,-0.40548706221580505,0.010260455980438217,0.0032446410730080817,-0.4128269502596339,-0.3981471741719762,-0.40362200856208785,-0.42165578365325906,-0.3880048418045048,-8.20212509698112,-8.175952988983836,10,0,0,0.001953125
test_loss,quality,lower_is_better,moe_220m,25m,50m,25000000,50000000,10,-0.18623325777053834,0.010144160449708414,0.0032078651971276535,-0.19348995300332822,-0.17897656253774846,-0.18592009663581877,-0.20553863048553467,-0.16999261379241926,-4.103491186893995,-4.090596734807907,10,0,0,0.001953125
test_loss,quality,lower_is_better,moe_220m,10m,50m,10000000,50000000,10,-0.5917203199863434,0.010157994032438476,0.00321223976009039,-0.5989869111680733,-0.5844537288046135,-0.5900841069221494,-0.6057479143142706,-0.5750098490715025,-11.969252638126452,-11.947159726359484,10,0,0,0.001953125
test_loss,quality,lower_is_better,mla_moe_220m,10m,25m,10000000,25000000,10,-0.41707498264312753,0.014135964608150125,0.004470184508528399,-0.4271872425478689,-0.4069627227383862,-0.41518537044525194,-0.4485294818878174,-0.3974541091918944,-8.344841963499539,-8.305534108557183,10,0,0,0.001953125
test_loss,quality,lower_is_better,mla_moe_220m,25m,50m,25000000,50000000,10,-0.18385358452796927,0.012350128015721646,0.0039054533924336196,-0.19268833389341408,-0.17501883516252445,-0.18212445735931393,-0.21305631399154645,-0.16916002750396775,-4.013316516070086,-3.982230643647929,10,0,0,0.001953125
test_loss,quality,lower_is_better,mla_moe_220m,10m,50m,10000000,50000000,10,-0.6009285671710968,0.01994031728348639,0.006305681988223843,-0.6151930108467242,-0.5866641234954694,-0.5973000204563141,-0.637964479923248,-0.5666141366958621,-12.023224481268104,-11.939807702652306,10,0,0,0.001953125
test_loss,quality,lower_is_better,v3_routing_220m,10m,25m,10000000,25000000,10,-0.41256999373435965,0.011981505387856532,0.0037888846823205783,-0.4211410463572708,-0.4039989411114485,-0.41341505169868453,-0.42884552478790283,-0.39156559944152747,-8.331735983422588,-8.35304437015424,10,0,0,0.001953125
test_loss,quality,lower_is_better,v3_routing_220m,25m,50m,25000000,50000000,10,-0.1841003844738008,0.007969498351553415,0.0025201766599866086,-0.18980142015656218,-0.17839934879103944,-0.184309767484665,-0.20150601863861084,-0.17407740354537982,-4.055952569026128,-4.06031993176137,10,0,0,0.001953125
test_loss,quality,lower_is_better,v3_routing_220m,10m,50m,10000000,50000000,10,-0.5966703782081605,0.014296023520634943,0.004520799580854558,-0.6068971373613071,-0.5864436190550139,-0.5967909002304079,-0.6203603982925419,-0.5732473421096804,-12.049767156847924,-12.045070761168741,10,0,0,0.001953125
test_perplexity,quality,lower_is_better,dense_121m,10m,25m,10000000,25000000,10,-52.45940392906008,1.951602772066214,0.617150984762767,-53.85549644973383,-51.06331140838633,-51.91050167810507,-55.047747647048354,-50.05901109319484,-35.4248154523165,-35.2119422220101,10,0,0,0.001953125
test_perplexity,quality,lower_is_better,dense_121m,25m,50m,25000000,50000000,10,-15.837372606065404,1.1754654258497965,0.3717148056465122,-16.678249916155536,-14.99649529597527,-15.564881101279013,-18.572659532702573,-14.216232416344909,-16.558936471457635,-16.32758920195613,10,0,0,0.001953125
test_perplexity,quality,lower_is_better,dense_121m,10m,50m,10000000,50000000,10,-68.29677653512547,2.206954027217222,0.6979001417287658,-69.87553633961515,-66.7180167306358,-67.60679848123313,-71.74799598235623,-65.06454868030798,-46.120504643625736,-45.93320768242586,10,0,0,0.001953125
test_perplexity,quality,lower_is_better,mla_121m,10m,25m,10000000,25000000,10,-56.941929422668714,3.4699377716710287,1.097290669752974,-59.424173370859265,-54.459685474478164,-57.247041263199826,-64.04393450908483,-51.61245613195385,-36.26864205281443,-36.37074299874983,10,0,0,0.001953125
test_perplexity,quality,lower_is_better,mla_121m,25m,50m,25000000,50000000,10,-16.174296838438828,0.9774726660874862,0.3091039975393683,-16.873538660504384,-15.475055016373272,-15.93182204452227,-18.363648915489094,-15.004970271501804,-16.176560378461268,-15.95083292279913,10,0,0,0.001953125
test_perplexity,quality,lower_is_better,mla_121m,10m,50m,10000000,50000000,10,-73.11622626110754,3.854017405963568,1.2187473144778678,-75.873224228125,-70.35922829409009,-73.88712709540349,-81.17292034766719,-66.61742640345565,-46.57810137263611,-46.858502357031256,10,0,0,0.0
test_perplexity,quality,lower_is_better,mtp_121m,10m,25m,10000000,25000000,10,-53.378767998047785,2.9404653226622823,0.929856780035474,-55.48225017332831,-51.27528582276726,-52.648400242593894,-58.20363713463759,-48.12520081964007,-36.02066702442784,-35.997000463733784,10,0,0,0.001953125
test_perplexity,quality,lower_is_better,mtp_121m,25m,50m,25000000,50000000,10,-16.152854554210148,1.1830199221139759,0.3741037471235162,-16.999136025373854,-15.306573083046441,-15.890670043633769,-18.482320606222174,-14.571006915807942,-17.043104498322553,-16.76778278287903,10,0,0,0.001953125
test_perplexity,quality,lower_is_better,mtp_121m,10m,50m,10000000,50000000,10,-69.53162255225793,3.1536175881192343,0.9972614447623539,-71.78758467265251,-67.27566043186334,-70.19149836665963,-74.06499906642321,-63.58916312567888,-46.926605528348205,-47.20004360761148,10,0,0,0.0
test_perplexity,quality,lower_is_better,moe_220m,10m,25m,10000000,25000000,10,-46.76206328489717,1.315260380510858,0.41592185185940483,-47.702943881221415,-45.82118268857292,-46.623558993584616,-48.924922669881155,-44.089356640693964,-33.331640712465116,-33.2103335701879,10,0,0,0.001953125
test_perplexity,quality,lower_is_better,moe_220m,25m,50m,25000000,50000000,10,-15.8916482569728,0.9105580670408674,0.2879437433689436,-16.54302225850131,-15.240274255444291,-15.976677950856292,-17.714017429362116,-14.369494662282719,-16.98816371180379,-16.96597043638291,10,0,0,0.001953125
test_perplexity,quality,lower_is_better,moe_220m,10m,50m,10000000,50000000,10,-62.653711541869974,1.3879983392528312,0.4389236140570039,-63.646625739305186,-61.66079734443476,-62.678388323976435,-64.72074329512674,-60.5649399471623,-44.65998168546194,-44.57186579028094,10,0,0,0.001953125
test_perplexity,quality,lower_is_better,mla_moe_220m,10m,25m,10000000,25000000,10,-50.51413141724904,2.43512155953486,0.770053050751147,-52.2561124416963,-48.77215039280178,-50.424219435809654,-55.692742862704435,-46.881356425953285,-34.09694726750158,-33.97817354054965,10,0,0,0.001953125
test_perplexity,quality,lower_is_better,mla_moe_220m,25m,50m,25000000,50000000,10,-16.39009829373083,1.2044556286894221,0.380882312726862,-17.251713945627255,-15.528482641834405,-16.13024966189115,-19.26636017127339,-14.949790531743588,-16.788553636205787,-16.6502087031429,10,0,0,0.001953125
test_perplexity,quality,lower_is_better,mla_moe_220m,10m,50m,10000000,50000000,10,-66.90422971097988,3.1163141092333446,0.9854650489696127,-69.13350653013738,-64.67495289182237,-66.78708481518632,-72.67324057809653,-61.83114695769687,-45.15998273824896,-44.9703686231514,10,0,0,0.001953125
test_perplexity,quality,lower_is_better,v3_routing_220m,10m,25m,10000000,25000000,10,-47.8059571355315,1.68587566533051,0.5331206954296175,-49.01195993530307,-46.59995433575993,-47.99324749518144,-49.93511278403025,-44.59983029719589,-33.801030950814614,-33.86122746414645,10,0,0,0.001953125
test_perplexity,quality,lower_is_better,v3_routing_220m,25m,50m,25000000,50000000,10,-15.736302938059358,0.6550379416327675,0.20714118493879793,-16.204888853267317,-15.2677170228514,-15.772644286265376,-17.167072161482423,-14.87889204515892,-16.8123975652891,-16.83217688337458,10,0,0,0.001953125
test_perplexity,quality,lower_is_better,v3_routing_220m,10m,50m,10000000,50000000,10,-63.54226007359087,1.8400366288621695,0.5818706725342373,-64.85854298325312,-62.225977163928626,-63.743478207880464,-66.10170661962657,-60.60528102188097,-44.93073483332137,-44.94242947542564,10,0,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,dense_121m,10m,25m,10000000,25000000,10,0.12402766047967691,0.0,0.0,0.12402766047967691,0.12402766047967691,0.12402766047967691,0.12402766047967691,0.12402766047967691,149.99999999999997,149.99999999999997,,,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,dense_121m,25m,50m,25000000,50000000,10,0.20670430083629135,0.0,0.0,0.20670430083629135,0.20670430083629135,0.20670430083629135,0.20670430083629135,0.20670430083629135,99.99590415728036,99.99590415728036,,,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,dense_121m,10m,50m,10000000,50000000,10,0.33073196131596827,0.0,0.0,0.33073196131596827,0.33073196131596827,0.33073196131596827,0.33073196131596827,0.33073196131596827,399.9897603932009,399.9897603932009,,,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,mla_121m,10m,25m,10000000,25000000,10,0.1091264631114339,0.0,0.0,0.1091264631114339,0.1091264631114339,0.10912646311143391,0.10912646311143391,0.10912646311143391,149.99999999999997,149.99999999999997,,,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,mla_121m,25m,50m,25000000,50000000,10,0.18186998910523228,0.0,0.0,0.18186998910523228,0.18186998910523228,0.18186998910523228,0.18186998910523228,0.18186998910523228,99.99590415728038,99.99590415728038,,,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,mla_121m,10m,50m,10000000,50000000,10,0.2909964522166662,0.0,0.0,0.2909964522166662,0.2909964522166662,0.2909964522166662,0.2909964522166662,0.2909964522166662,399.9897603932009,399.9897603932009,,,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,mtp_121m,10m,25m,10000000,25000000,10,0.11005121674996196,0.0,0.0,0.11005121674996196,0.11005121674996196,0.11005121674996197,0.11005121674996197,0.11005121674996197,150.0,150.0,,,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,mtp_121m,25m,50m,25000000,50000000,10,0.18341118204202142,0.0,0.0,0.18341118204202142,0.18341118204202142,0.18341118204202142,0.18341118204202142,0.18341118204202142,99.99590415728038,99.99590415728038,,,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,mtp_121m,10m,50m,10000000,50000000,10,0.2934623987919834,0.0,0.0,0.2934623987919834,0.2934623987919834,0.2934623987919834,0.2934623987919834,0.2934623987919834,399.9897603932009,399.9897603932009,,,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,moe_220m,10m,25m,10000000,25000000,10,0.19087453214631236,0.0,0.0,0.19087453214631236,0.19087453214631236,0.19087453214631236,0.19087453214631236,0.19087453214631236,149.99999999999997,149.99999999999997,,,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,moe_220m,25m,50m,25000000,50000000,10,0.3181111903761397,0.0,0.0,0.3181111903761397,0.3181111903761397,0.3181111903761397,0.3181111903761397,0.3181111903761397,99.99590415728036,99.99590415728036,,,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,moe_220m,10m,50m,10000000,50000000,10,0.5089857225224521,0.0,0.0,0.5089857225224521,0.5089857225224521,0.5089857225224521,0.5089857225224521,0.5089857225224521,399.9897603932009,399.9897603932009,,,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,mla_moe_220m,10m,25m,10000000,25000000,10,0.15772855377807204,0.0,0.0,0.15772855377807204,0.15772855377807204,0.15772855377807204,0.15772855377807204,0.15772855377807204,149.99999999999997,149.99999999999997,,,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,mla_moe_220m,25m,50m,25000000,50000000,10,0.26287015577430894,0.0,0.0,0.26287015577430894,0.26287015577430894,0.26287015577430894,0.26287015577430894,0.26287015577430894,99.99590415728036,99.99590415728036,,,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,mla_moe_220m,10m,50m,10000000,50000000,10,0.420598709552381,0.0,0.0,0.420598709552381,0.420598709552381,0.420598709552381,0.420598709552381,0.420598709552381,399.98976039320087,399.98976039320087,,,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,v3_routing_220m,10m,25m,10000000,25000000,10,0.19087453214631236,0.0,0.0,0.19087453214631236,0.19087453214631236,0.19087453214631236,0.19087453214631236,0.19087453214631236,149.99999999999997,149.99999999999997,,,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,v3_routing_220m,25m,50m,25000000,50000000,10,0.3181111903761397,0.0,0.0,0.3181111903761397,0.3181111903761397,0.3181111903761397,0.3181111903761397,0.3181111903761397,99.99590415728036,99.99590415728036,,,0,0.001953125
tokens_per_activated_parameter,efficiency,descriptive_only,v3_routing_220m,10m,50m,10000000,50000000,10,0.5089857225224521,0.0,0.0,0.5089857225224521,0.5089857225224521,0.5089857225224521,0.5089857225224521,0.5089857225224521,399.9897603932009,399.9897603932009,,,0,0.001953125
tokens_per_total_parameter,efficiency,descriptive_only,dense_121m,10m,25m,10000000,25000000,10,0.12402766047967691,0.0,0.0,0.12402766047967691,0.12402766047967691,0.12402766047967691,0.12402766047967691,0.12402766047967691,149.99999999999997,149.99999999999997,,,0,0.001953125
tokens_per_total_parameter,efficiency,descriptive_only,dense_121m,25m,50m,25000000,50000000,10,0.20670430083629135,0.0,0.0,0.20670430083629135,0.20670430083629135,0.20670430083629135,0.20670430083629135,0.20670430083629135,99.99590415728036,99.99590415728036,,,0,0.001953125
tokens_per_total_parameter,efficiency,descriptive_only,dense_121m,10m,50m,10000000,50000000,10,0.33073196131596827,0.0,0.0,0.33073196131596827,0.33073196131596827,0.33073196131596827,0.33073196131596827,0.33073196131596827,399.9897603932009,399.9897603932009,,,0,0.001953125
tokens_per_total_parameter,efficiency,descriptive_only,mla_121m,10m,25m,10000000,25000000,10,0.1091264631114339,0.0,0.0,0.1091264631114339,0.1091264631114339,0.10912646311143391,0.10912646311143391,0.10912646311143391,149.99999999999997,149.99999999999997,,,0,0.001953125
tokens_per_total_parameter,efficiency,descriptive_only,mla_121m,25m,50m,25000000,50000000,10,0.18186998910523228,0.0,0.0,0.18186998910523228,0.18186998910523228,0.18186998910523228,0.18186998910523228,0.18186998910523228,99.99590415728038,99.99590415728038,,,0,0.001953125
