metric,metric_group,metric_direction,model,seed,value_10m,value_25m,value_50m,delta_25m_minus_10m,delta_50m_minus_25m,delta_50m_minus_10m,relative_50m_vs_10m_percent,slope_per_log10_token,monotone_decreasing,monotone_increasing
test_loss,quality,lower_is_better,mtp_121m,10007,4.9982624340057376,4.55489461183548,4.35151941537857,-0.4433678221702575,-0.2033751964569097,-0.6467430186271672,-12.939356969875039,-0.9351561401283925,True,False
test_loss,quality,lower_is_better,mtp_121m,11213,5.012810754776001,4.554262471199036,4.3593060445785525,-0.458548283576965,-0.1949564266204833,-0.6535047101974483,-13.036692230497945,-0.9463187795298028,True,False
test_loss,quality,lower_is_better,mtp_121m,12721,4.997881088256836,4.572208597660064,4.360231485366821,-0.4256724905967717,-0.21197711229324323,-0.6376496028900149,-12.758398842026367,-0.9205015410948384,True,False
test_loss,quality,lower_is_better,moe_220m,1337,4.9556202220916745,4.557487230300904,4.351948599815369,-0.3981329917907708,-0.20553863048553467,-0.6036716222763054,-12.181555390084089,-0.8708132350225601,True,False
test_loss,quality,lower_is_better,moe_220m,2027,4.942556142807007,4.520900359153748,4.3509077453613285,-0.42165578365325906,-0.16999261379241926,-0.5916483974456783,-11.970494221026,-0.857602148074509,True,False
test_loss,quality,lower_is_better,moe_220m,31415,4.937805209159851,4.5371862363815305,4.362795360088349,-0.4006189727783207,-0.17439087629318184,-0.5750098490715025,-11.64504926206553,-0.8322782762608746,True,False
test_loss,quality,lower_is_better,moe_220m,4441,4.9590047836303714,4.538250508308411,4.353256869316101,-0.4207542753219604,-0.18499363899231014,-0.6057479143142706,-12.215110505919228,-0.8766007902329521,True,False
test_loss,quality,lower_is_better,moe_220m,5501,4.947788066864014,4.537363939285278,4.346222908496856,-0.4104241275787359,-0.1911410307884216,-0.6015651583671575,-12.15826446560875,-0.8695721677446884,True,False
test_loss,quality,lower_is_better,moe_220m,6173,4.94702100276947,4.5389330768585205,4.349330341815948,-0.4080879259109498,-0.1896027350425724,-0.5976906609535222,-12.081829865264762,-0.8640118862412481,True,False
test_loss,quality,lower_is_better,moe_220m,8191,4.951770820617676,4.551823134422302,4.364976580142975,-0.39994768619537346,-0.1868465542793274,-0.5867942404747009,-11.850189795365067,-0.8481681620709428,True,False
test_loss,quality,lower_is_better,moe_220m,10007,4.937734346389771,4.534740009307861,4.354154121875763,-0.40299433708190957,-0.18058588743209825,-0.5835802245140078,-11.818785369461867,-0.8442106990975479,True,False
test_loss,quality,lower_is_better,moe_220m,11213,4.935662884712219,4.531413204669953,4.347143068313598,-0.40424968004226614,-0.18427013635635436,-0.5885198163986205,-11.923825231692966,-0.8510730872839481,True,False
test_loss,quality,lower_is_better,moe_220m,12721,4.920693316459656,4.532688474655151,4.3377180004119875,-0.3880048418045048,-0.1949704742431635,-0.5829753160476683,-11.847422274776267,-0.8414209435060791,True,False
test_loss,quality,lower_is_better,mla_moe_220m,1337,4.975300846099853,4.571116642951965,4.383444731235504,-0.4041842031478877,-0.18767191171646136,-0.5918561148643491,-11.895885960912416,-0.8555880674781167,True,False
test_loss,quality,lower_is_better,mla_moe_220m,2027,4.994600296020508,4.578341851234436,4.3991041231155394,-0.416258444786072,-0.17923772811889638,-0.5954961729049684,-11.922799375546333,-0.8621100318949318,True,False
test_loss,quality,lower_is_better,mla_moe_220m,31415,5.010563569068909,4.588338017463684,4.411459701061249,-0.4222255516052247,-0.17687831640243523,-0.5991038680076599,-11.956816029758281,-0.8677856554858774,True,False
test_loss,quality,lower_is_better,mla_moe_220m,4441,4.976225805282593,4.5684409427642825,4.387184388637543,-0.4077848625183105,-0.18125655412673947,-0.5890414166450499,-11.83711189351061,-0.8522448222627911,True,False
test_loss,quality,lower_is_better,mla_moe_220m,5501,5.0054989385604856,4.578378801345825,4.395386440753937,-0.42712013721466047,-0.1829923605918884,-0.6101124978065489,-12.188844814379465,-0.8833550506645725,True,False
test_loss,quality,lower_is_better,mla_moe_220m,6173,4.9624495029449465,4.564995393753052,4.395835366249084,-0.3974541091918944,-0.16916002750396775,-0.5666141366958621,-11.4180332990715,-0.8204789356022286,True,False
test_loss,quality,lower_is_better,mla_moe_220m,8191,4.988126230239868,4.567454433441162,4.396445088386535,-0.4206717967987066,-0.1710093450546264,-0.591681141853333,-11.861791673721942,-0.8575172520028433,True,False
test_loss,quality,lower_is_better,mla_moe_220m,10007,5.0032300806045535,4.589117784500122,4.401279494762421,-0.4141122961044319,-0.18783828973770067,-0.6019505858421326,-12.031239342273008,-0.8705793722346729,True,False
test_loss,quality,lower_is_better,mla_moe_220m,11213,5.0375270175933835,4.588997535705566,4.3995625376701355,-0.4485294818878174,-0.18943499803543062,-0.637964479923248,-12.664239371723065,-0.9239318196550627,True,False
test_loss,quality,lower_is_better,mla_moe_220m,12721,5.02160578250885,4.60919683933258,4.396140525341034,-0.41240894317626964,-0.21305631399154645,-0.6254652571678161,-12.455483051784418,-0.9022383702948289,True,False
test_loss,quality,lower_is_better,v3_routing_220m,1337,4.92473473072052,4.533169131278992,4.344422643184662,-0.39156559944152747,-0.18874648809433037,-0.5803120875358578,-11.783621235797092,-0.8382778283929405,True,False
test_loss,quality,lower_is_better,v3_routing_220m,2027,4.94677966594696,4.533535008430481,4.357397704124451,-0.4132446575164792,-0.17613730430602992,-0.5893819618225091,-11.91445751828698,-0.8534239591414828,True,False
test_loss,quality,lower_is_better,v3_routing_220m,31415,4.938903489112854,4.541315162181855,4.365656147003174,-0.39758832693099944,-0.175659015178681,-0.5732473421096804,-11.606773515079345,-0.8294903290710098,True,False
test_loss,quality,lower_is_better,v3_routing_220m,4441,4.964154543876648,4.5353090190887455,4.3505235767364505,-0.42884552478790283,-0.184785442352295,-0.6136309671401978,-12.361238187016557,-0.888352345417178,True,False
test_loss,quality,lower_is_better,v3_routing_220m,5501,4.96031165599823,4.533975195884705,4.359897792339325,-0.4263364601135251,-0.17407740354537982,-0.6004138636589049,-12.104357655286794,-0.8701020001938992,True,False
test_loss,quality,lower_is_better,v3_routing_220m,6173,4.961460537910462,4.541857461929322,4.356368937492371,-0.41960307598114,-0.18548852443695107,-0.6050916004180911,-12.195836201751344,-0.8755596500983118,True,False
test_loss,quality,lower_is_better,v3_routing_220m,8191,4.957535381317139,4.54500009059906,4.361165997982025,-0.41253529071807904,-0.18383409261703498,-0.596369383335114,-12.029553749279911,-0.8628047785234704,True,False
test_loss,quality,lower_is_better,v3_routing_220m,10007,4.946623644828796,4.543082468509674,4.355939884185791,-0.40354117631912256,-0.1871425843238832,-0.5906837606430058,-11.94115022800465,-0.853914016748721,True,False
test_loss,quality,lower_is_better,v3_routing_220m,11213,4.951768755912781,4.538183310031891,4.354556338787079,-0.41358544588088986,-0.18362697124481198,-0.5972124171257018,-12.060587773057572,-0.8640858094450622,True,False
test_loss,quality,lower_is_better,v3_routing_220m,12721,4.962845268249512,4.543990888595581,4.34248486995697,-0.418854379653931,-0.20150601863861084,-0.6203603982925419,-12.500095504918987,-0.8961637632125379,True,False
test_perplexity,quality,lower_is_better,dense_121m,1337,145.61078409299938,95.55177299980454,78.93154338588741,-50.05901109319484,-16.620229613917132,-66.67924070711197,-45.79279008931438,-96.98593377469066,True,False
test_perplexity,quality,lower_is_better,dense_121m,2027,150.13505038162992,95.24022079673277,80.17185959830223,-54.89482958489715,-15.068361198430537,-69.96319078332769,-46.600171382690114,-102.07395330641849,True,False
test_perplexity,quality,lower_is_better,dense_121m,31415,145.63210494359083,94.78378867962776,80.56755626328285,-50.84831626396307,-14.216232416344909,-65.06454868030798,-44.67733863045521,-94.90033545818186,True,False
test_perplexity,quality,lower_is_better,dense_121m,4441,145.85862208911408,94.38031580616479,79.29099556724304,-51.47830628294929,-15.089320238921744,-66.56762652187103,-45.638458370462835,-97.02109109198042,True,False
test_perplexity,quality,lower_is_better,dense_121m,5501,150.03244620111175,94.9846985540634,79.5366226186051,-55.047747647048354,-15.448075935458306,-70.49582358250666,-46.98705204606887,-102.81622662759403,True,False
test_perplexity,quality,lower_is_better,dense_121m,6173,146.35636826057726,95.43641248950233,79.16715463847157,-50.919955771074925,-16.26925785103076,-67.18921362210568,-45.90795359343708,-97.79051603476574,True,False
test_perplexity,quality,lower_is_better,dense_121m,8191,148.01275046735907,95.67005339409822,79.9883671269985,-52.34269707326085,-15.681686267099721,-68.02438334036057,-45.95846177141465,-99.10984111078483,True,False
test_perplexity,quality,lower_is_better,dense_121m,10007,147.02331685265315,96.23291652180615,80.24275071344456,-50.79040033084701,-15.990165808361581,-66.78056613920859,-45.42175184779439,-97.21942034601918,True,False
test_perplexity,quality,lower_is_better,dense_121m,11213,150.4798507423417,95.4424119486301,80.02467475024332,-55.037438793711615,-15.417737198386774,-70.45517599209839,-46.820338832429385,-102.75975926432474,True,False
test_perplexity,quality,lower_is_better,dense_121m,12721,151.36474939481917,98.18941294516551,79.61675341246294,-53.175336449653656,-18.572659532702573,-71.74799598235623,-47.40072987219043,-104.26797862933722,True,False
test_perplexity,quality,lower_is_better,mla_121m,1337,157.21973157762156,99.1600305163436,83.02090178619319,-58.05970106127796,-16.139128730150404,-74.19882979142837,-47.19434961940218,-108.23278046536802,True,False
test_perplexity,quality,lower_is_better,mla_121m,2027,157.70853515932828,99.03721857412063,83.51064212744136,-58.67131658520765,-15.526576446679272,-74.19789303188692,-47.04748094763989,-108.31187496015544,True,False
test_perplexity,quality,lower_is_better,mla_121m,31415,156.86562577997955,100.43124431485786,84.75541092124946,-56.43438146512169,-15.6758333936084,-72.11021485873009,-45.96941777408405,-105.18732963656936,True,False
test_perplexity,quality,lower_is_better,mla_121m,4441,149.37519874064552,97.76274260869167,82.75777233718986,-51.61245613195385,-15.004970271501804,-66.61742640345565,-44.59738093411408,-97.10624013351841,True,False
test_perplexity,quality,lower_is_better,mla_121m,5501,157.95011237400533,99.19510098259597,83.3116589997002,-58.755011391409354,-15.883441982895775,-74.63845337430513,-47.25444778258275,-108.9202143432763,True,False
test_perplexity,quality,lower_is_better,mla_121m,6173,166.40628239429384,102.362347885209,85.23336204662665,-64.04393450908483,-17.128985838582352,-81.17292034766719,-48.7799614171602,-118.47504570188411,True,False
test_perplexity,quality,lower_is_better,mla_121m,8191,159.0451512900696,100.57183800968818,84.59163590353941,-58.47331328038143,-15.980202106148766,-74.4535153865302,-46.81281685270646,-108.63244829147384,True,False
test_perplexity,quality,lower_is_better,mla_121m,10007,155.05089146782623,100.98928377948587,84.38268503683595,-54.06160768834036,-16.606598742649922,-70.66820643099028,-45.577426715830434,-102.92037907768025,True,False
test_perplexity,quality,lower_is_better,mla_121m,11213,152.3291927092512,98.23433283877216,82.80075088208967,-54.09485987047904,-15.433581956682488,-69.52844182716153,-45.64354382148508,-101.37937682505304,True,False
test_perplexity,quality,lower_is_better,mla_121m,12721,156.86522784789324,101.65251560446228,83.28886668897319,-55.21271224343096,-18.363648915489094,-73.57636115892005,-46.90418786135605,-107.01470794507009,True,False
test_perplexity,quality,lower_is_better,mtp_121m,1337,146.19294034436012,94.4660566000982,78.18160599049632,-51.726883744261926,-16.284450609601876,-68.0113343538638,-46.52162696342373,-99.01123219625613,True,False
test_perplexity,quality,lower_is_better,mtp_121m,2027,151.81176829942632,95.04963492900829,79.34357832081866,-56.76213337041803,-15.706056608189627,-72.46818997860765,-47.73555488509615,-105.71576271588913,True,False
test_perplexity,quality,lower_is_better,mtp_121m,31415,152.8288461495514,94.6252090149138,78.76384708312818,-58.20363713463759,-15.861361931785623,-74.06499906642321,-48.46270905817516,-108.07023634240268,True,False
test_perplexity,quality,lower_is_better,mtp_121m,4441,149.75913679448053,94.91281596735945,78.99283781187754,-54.846320827121076,-15.919978155481914,-70.76629898260299,-47.253410040495865,-103.15648890228574,True,False
test_perplexity,quality,lower_is_better,mtp_121m,5501,143.7721735378196,95.64697271817954,80.18301041214073,-48.12520081964007,-15.463962306038809,-63.58916312567888,-44.22911719349614,-92.5420959442806,True,False
test_perplexity,quality,lower_is_better,mtp_121m,6173,145.3299087231265,93.13468745172204,78.22952813249975,-52.19522127140445,-14.905159319222292,-67.10038059062674,-46.171074612358154,-97.83763650248801,True,False
test_perplexity,quality,lower_is_better,mtp_121m,8191,144.7878573035438,92.54982953524375,77.9788226194358,-52.23802776830006,-14.571006915807942,-66.809034684108,-46.14270556131284,-97.44823427556861,True,False
test_perplexity,quality,lower_is_better,mtp_121m,10007,148.1555053542389,95.09673263735117,77.596274372935,-53.05877271688773,-17.500458264416167,-70.5592309813039,-47.62511579478414,-102.64085285274416,True,False
test_perplexity,quality,lower_is_better,mtp_121m,11213,150.3266743066807,95.03663712466702,78.20284629933195,-55.29003718201368,-16.833790825335072,-72.12382800734875,-47.97806399961279,-105.05542355335294,True,False
test_perplexity,quality,lower_is_better,mtp_121m,12721,148.09901765345256,96.75757250765939,78.27525190143722,-51.34144514579317,-18.482320606222174,-69.82376575201535,-47.14667717472708,-101.41800616763636,True,False
test_perplexity,quality,lower_is_better,moe_220m,1337,141.97063239487525,95.34360206322302,77.6295846338609,-46.627030331652236,-17.714017429362116,-64.34104776101435,-45.319969824503566,-93.3646974850386,True,False
test_perplexity,quality,lower_is_better,moe_220m,2027,140.12797928740426,91.9183202337181,77.54882557143539,-48.20965905368615,-14.369494662282719,-62.57915371596887,-44.658571424639064,-91.18375307364853,True,False
test_perplexity,quality,lower_is_better,moe_220m,31415,139.46381949450264,93.42754689457296,78.47619733048603,-46.03627259992969,-14.951349564086925,-60.987622164016614,-43.730067328623974,-88.74026769763775,True,False
test_perplexity,quality,lower_is_better,moe_220m,4441,142.451954810098,93.52703214021683,77.73121151497125,-48.924922669881155,-15.795820625245582,-64.72074329512674,-45.43338375482853,-94.18145170057787,True,False
test_perplexity,quality,lower_is_better,moe_220m,5501,140.86303944602693,93.4441507161761,77.18637165625238,-47.418888729850835,-16.25777905992372,-63.676667789774555,-45.204666916315475,-92.56793331662952,True,False
test_perplexity,quality,lower_is_better,moe_220m,6173,140.75502989663917,93.59089254301271,77.42659620689969,-47.16413735362646,-16.164296336113026,-63.328433689739484,-44.99195072193409,-92.06229985535781,True,False
test_perplexity,quality,lower_is_better,moe_220m,8191,141.4251809376282,94.8050932821112,78.6475580056442,-46.620087655517,-16.157535276467,-62.777622931984,-44.38928238647288,-91.24398596936403,True,False
test_perplexity,quality,lower_is_better,moe_220m,10007,139.45393705208005,93.19928120861243,77.80098734205727,-46.25465584346762,-15.398293866555164,-61.65294971002278,-44.21026111797622,-89.67105966008346,True,False
test_perplexity,quality,lower_is_better,moe_220m,11213,139.16536255438774,92.88974058372115,77.25742814049774,-46.27562197066659,-15.632312443223412,-61.907934413890004,-44.485160155922806,-90.01954040888171,True,False
test_perplexity,quality,lower_is_better,moe_220m,12721,137.09763228855454,93.00827564786057,76.53269234139223,-44.089356640693964,-16.475583306468337,-60.5649399471623,-44.17650322340287,-87.91134651390935,True,False
test_perplexity,quality,lower_is_better,mla_moe_220m,1337,144.79237881883256,96.65197528500018,80.11352820288145,-48.140403533832384,-16.538447082118722,-64.6788506159511,-44.67006560951576,-94.02156703251094,True,False
test_perplexity,quality,lower_is_better,mla_moe_220m,2027,147.61393171432454,97.3528348164436,81.37793139079918,-50.26109689788093,-15.974903425644428,-66.23600032352536,-44.87110366500575,-96.41151140259,True,False
test_perplexity,quality,lower_is_better,mla_moe_220m,31415,149.9892416317247,98.3308700937299,82.3896400169401,-51.658371537994796,-15.941230076789793,-67.59960161478459,-45.06963358129706,-98.44397421936155,True,False
test_perplexity,quality,lower_is_better,mla_moe_220m,4441,144.92636781683598,96.39370925191197,80.41368624594253,-48.532658564924006,-15.980023005969443,-64.51268157089345,-44.514109159505935,-93.84780482005641,True,False
test_perplexity,quality,lower_is_better,mla_moe_220m,5501,149.23152194739203,97.35643208099339,81.07595576318053,-51.87508986639864,-16.280476317812855,-68.1555661842115,-45.67102532683282,-99.22626554627449,True,False
test_perplexity,quality,lower_is_better,mla_moe_220m,6173,142.94350795547052,96.06215152951724,81.11236099777365,-46.881356425953285,-14.949790531743588,-61.83114695769687,-43.255652419666646,-89.9950185386524,True,False
test_perplexity,quality,lower_is_better,mla_moe_220m,8191,146.66135625550538,96.29866284883443,81.16183208016935,-50.36269340667096,-15.136830768665078,-65.49952417533603,-44.660383517268414,-95.42629572574891,True,False
test_perplexity,quality,lower_is_better,mla_moe_220m,10007,148.8933206319988,98.40757516705044,81.55515132515151,-50.48574546494835,-16.852423841898926,-67.33816930684728,-45.22578247366697,-97.93542637635835,True,False
test_perplexity,quality,lower_is_better,mla_moe_220m,11213,154.08848534891297,98.39574248620853,81.41524477081644,-55.692742862704435,-16.98049771539209,-72.67324057809653,-47.163316852351166,-105.8532694610793,True,False
test_perplexity,quality,lower_is_better,mla_moe_220m,12721,151.65463273171733,100.40347712053472,81.13711694926133,-51.25115561118261,-19.26636017127339,-70.517515782456,-46.49875477737901,-102.34677653141478,True,False
test_perplexity,quality,lower_is_better,v3_routing_220m,1337,137.65282173442793,93.05299143723204,77.04754071254696,-44.59983029719589,-16.005450724685076,-60.60528102188097,-44.02763434723196,-88.03311857818618,True,False
test_perplexity,quality,lower_is_better,v3_routing_220m,2027,140.72106462367194,93.08704362975632,78.05375095170224,-47.63402099391561,-15.033292678054082,-62.667313671969694,-44.53300139503626,-91.22764914846874,True,False
test_perplexity,quality,lower_is_better,v3_routing_220m,31415,139.6170739543683,93.81409977833087,78.70102244397309,-45.802974176037424,-15.113077334357783,-60.91605151039521,-43.63080372985377,-88.61257248774406,True,False
test_perplexity,quality,lower_is_better,v3_routing_220m,4441,143.18744038574877,93.25232760171852,77.51903946756433,-49.93511278403025,-15.733288134154193,-65.66840091818445,-45.861844266000524,-95.59908753496624,True,False
test_perplexity,quality,lower_is_better,v3_routing_220m,5501,142.6382430345395,93.12802839834163,78.2491363531827,-49.51021463619787,-14.87889204515892,-64.3891066813568,-45.141545010313344,-93.80870166920468,True,False
test_perplexity,quality,lower_is_better,v3_routing_220m,6173,142.8022117042382,93.86498893829165,77.97349314756833,-48.93722276594656,-15.891495790723312,-64.82871855666987,-45.397559171519354,-94.32946821018312,True,False
test_perplexity,quality,lower_is_better,v3_routing_220m,8191,142.24278928995994,94.16043574025336,78.3484353018768,-48.08235354970658,-15.812000438376558,-63.89435398808314,-44.91922178061019,-92.95026476029051,True,False
test_perplexity,quality,lower_is_better,v3_routing_220m,10007,140.69911087848865,93.98004462500428,77.94004553842453,-46.71906625348437,-16.039999086579755,-62.759065340064126,-44.60516128937336,-91.23182982451425,True,False
test_perplexity,quality,lower_is_better,v3_routing_220m,11213,141.42488893666626,93.52074749600996,77.83228650898847,-47.9041414406563,-15.688460987021486,-63.59260242767779,-44.965637170241095,-92.51771258550413,True,False
test_perplexity,quality,lower_is_better,v3_routing_220m,12721,143.0000912325426,94.06545677439844,76.89838461291602,-48.934634458144146,-17.167072161482423,-66.10170661962657,-46.2249401730338,-96.05513317151421,True,False
tokens_per_activated_parameter,efficiency,descriptive_only,dense_121m,1337,0.08268510698645128,0.20671276746612818,0.41341706830241953,0.12402766047967691,0.20670430083629135,0.33073196131596827,399.9897603932009,0.464726112808698,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,dense_121m,2027,0.08268510698645128,0.20671276746612818,0.41341706830241953,0.12402766047967691,0.20670430083629135,0.33073196131596827,399.9897603932009,0.464726112808698,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,dense_121m,31415,0.08268510698645128,0.20671276746612818,0.41341706830241953,0.12402766047967691,0.20670430083629135,0.33073196131596827,399.9897603932009,0.464726112808698,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,dense_121m,4441,0.08268510698645128,0.20671276746612818,0.41341706830241953,0.12402766047967691,0.20670430083629135,0.33073196131596827,399.9897603932009,0.464726112808698,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,dense_121m,5501,0.08268510698645128,0.20671276746612818,0.41341706830241953,0.12402766047967691,0.20670430083629135,0.33073196131596827,399.9897603932009,0.464726112808698,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,dense_121m,6173,0.08268510698645128,0.20671276746612818,0.41341706830241953,0.12402766047967691,0.20670430083629135,0.33073196131596827,399.9897603932009,0.464726112808698,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,dense_121m,8191,0.08268510698645128,0.20671276746612818,0.41341706830241953,0.12402766047967691,0.20670430083629135,0.33073196131596827,399.9897603932009,0.464726112808698,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,dense_121m,10007,0.08268510698645128,0.20671276746612818,0.41341706830241953,0.12402766047967691,0.20670430083629135,0.33073196131596827,399.9897603932009,0.464726112808698,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,dense_121m,11213,0.08268510698645128,0.20671276746612818,0.41341706830241953,0.12402766047967691,0.20670430083629135,0.33073196131596827,399.9897603932009,0.464726112808698,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,dense_121m,12721,0.08268510698645128,0.20671276746612818,0.41341706830241953,0.12402766047967691,0.20670430083629135,0.33073196131596827,399.9897603932009,0.464726112808698,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mla_121m,1337,0.07275097540762261,0.18187743851905652,0.3637474276242888,0.10912646311143391,0.18186998910523228,0.2909964522166662,399.9897603932009,0.4088919907882034,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mla_121m,2027,0.07275097540762261,0.18187743851905652,0.3637474276242888,0.10912646311143391,0.18186998910523228,0.2909964522166662,399.9897603932009,0.4088919907882034,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mla_121m,31415,0.07275097540762261,0.18187743851905652,0.3637474276242888,0.10912646311143391,0.18186998910523228,0.2909964522166662,399.9897603932009,0.4088919907882034,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mla_121m,4441,0.07275097540762261,0.18187743851905652,0.3637474276242888,0.10912646311143391,0.18186998910523228,0.2909964522166662,399.9897603932009,0.4088919907882034,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mla_121m,5501,0.07275097540762261,0.18187743851905652,0.3637474276242888,0.10912646311143391,0.18186998910523228,0.2909964522166662,399.9897603932009,0.4088919907882034,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mla_121m,6173,0.07275097540762261,0.18187743851905652,0.3637474276242888,0.10912646311143391,0.18186998910523228,0.2909964522166662,399.9897603932009,0.4088919907882034,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mla_121m,8191,0.07275097540762261,0.18187743851905652,0.3637474276242888,0.10912646311143391,0.18186998910523228,0.2909964522166662,399.9897603932009,0.4088919907882034,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mla_121m,10007,0.07275097540762261,0.18187743851905652,0.3637474276242888,0.10912646311143391,0.18186998910523228,0.2909964522166662,399.9897603932009,0.4088919907882034,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mla_121m,11213,0.07275097540762261,0.18187743851905652,0.3637474276242888,0.10912646311143391,0.18186998910523228,0.2909964522166662,399.9897603932009,0.4088919907882034,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mla_121m,12721,0.07275097540762261,0.18187743851905652,0.3637474276242888,0.10912646311143391,0.18186998910523228,0.2909964522166662,399.9897603932009,0.4088919907882034,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mtp_121m,1337,0.07336747783330798,0.18341869458326995,0.3668298766252914,0.11005121674996197,0.18341118204202142,0.2934623987919834,399.9897603932009,0.41235700143241577,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mtp_121m,2027,0.07336747783330798,0.18341869458326995,0.3668298766252914,0.11005121674996197,0.18341118204202142,0.2934623987919834,399.9897603932009,0.41235700143241577,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mtp_121m,31415,0.07336747783330798,0.18341869458326995,0.3668298766252914,0.11005121674996197,0.18341118204202142,0.2934623987919834,399.9897603932009,0.41235700143241577,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mtp_121m,4441,0.07336747783330798,0.18341869458326995,0.3668298766252914,0.11005121674996197,0.18341118204202142,0.2934623987919834,399.9897603932009,0.41235700143241577,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mtp_121m,5501,0.07336747783330798,0.18341869458326995,0.3668298766252914,0.11005121674996197,0.18341118204202142,0.2934623987919834,399.9897603932009,0.41235700143241577,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mtp_121m,6173,0.07336747783330798,0.18341869458326995,0.3668298766252914,0.11005121674996197,0.18341118204202142,0.2934623987919834,399.9897603932009,0.41235700143241577,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mtp_121m,8191,0.07336747783330798,0.18341869458326995,0.3668298766252914,0.11005121674996197,0.18341118204202142,0.2934623987919834,399.9897603932009,0.41235700143241577,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mtp_121m,10007,0.07336747783330798,0.18341869458326995,0.3668298766252914,0.11005121674996197,0.18341118204202142,0.2934623987919834,399.9897603932009,0.41235700143241577,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mtp_121m,11213,0.07336747783330798,0.18341869458326995,0.3668298766252914,0.11005121674996197,0.18341118204202142,0.2934623987919834,399.9897603932009,0.41235700143241577,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mtp_121m,12721,0.07336747783330798,0.18341869458326995,0.3668298766252914,0.11005121674996197,0.18341118204202142,0.2934623987919834,399.9897603932009,0.41235700143241577,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,moe_220m,1337,0.12724968809754159,0.31812422024385395,0.6362354106199937,0.19087453214631236,0.3181111903761397,0.5089857225224521,399.9897603932009,0.7151983599099628,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,moe_220m,2027,0.12724968809754159,0.31812422024385395,0.6362354106199937,0.19087453214631236,0.3181111903761397,0.5089857225224521,399.9897603932009,0.7151983599099628,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,moe_220m,31415,0.12724968809754159,0.31812422024385395,0.6362354106199937,0.19087453214631236,0.3181111903761397,0.5089857225224521,399.9897603932009,0.7151983599099628,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,moe_220m,4441,0.12724968809754159,0.31812422024385395,0.6362354106199937,0.19087453214631236,0.3181111903761397,0.5089857225224521,399.9897603932009,0.7151983599099628,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,moe_220m,5501,0.12724968809754159,0.31812422024385395,0.6362354106199937,0.19087453214631236,0.3181111903761397,0.5089857225224521,399.9897603932009,0.7151983599099628,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,moe_220m,6173,0.12724968809754159,0.31812422024385395,0.6362354106199937,0.19087453214631236,0.3181111903761397,0.5089857225224521,399.9897603932009,0.7151983599099628,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,moe_220m,8191,0.12724968809754159,0.31812422024385395,0.6362354106199937,0.19087453214631236,0.3181111903761397,0.5089857225224521,399.9897603932009,0.7151983599099628,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,moe_220m,10007,0.12724968809754159,0.31812422024385395,0.6362354106199937,0.19087453214631236,0.3181111903761397,0.5089857225224521,399.9897603932009,0.7151983599099628,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,moe_220m,11213,0.12724968809754159,0.31812422024385395,0.6362354106199937,0.19087453214631236,0.3181111903761397,0.5089857225224521,399.9897603932009,0.7151983599099628,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,moe_220m,12721,0.12724968809754159,0.31812422024385395,0.6362354106199937,0.19087453214631236,0.3181111903761397,0.5089857225224521,399.9897603932009,0.7151983599099628,False,True
tokens_per_activated_parameter,efficiency,descriptive_only,mla_moe_220m,1337,0.10515236918538139,0.26288092296345345,0.5257510787377624,0.15772855377807204,0.26287015577430894,0.420598709552381,399.98976039320087,0.5910018571077706,False,True
